GEO.id,GEO.id2,GEO.display-label,NAICS.id,NAICS.display-label,OPTAX.id,OPTAX.display-label,CONCENFI.id,CONCENFI.display-label,YEAR.id,ESTAB,RCPTOT,VAL_PCT,PAYANN,PAYQ1T,EMP
0100000US,,United States,81219,Other personal care services,A,All establishments,820,20 largest firms,2002,1579,1296254,35.0,271971,67174,25712
0100000US,,United States,81219,Other personal care services,A,All establishments,850,50 largest firms,2002,1785,1501982,40.6,325786,79071,30346
0100000US,,United States,81219,Other personal care services,T,Establishments subject to federal income tax,001,All firms,2002,12953,3699344,100.0,923776,221315,84818
0100000US,,United States,81219,Other personal care services,T,Establishments subject to federal income tax,804,4 largest firms,2002,1277,1015690,27.5,197122,48611,22155
0100000US,,United States,81219,Other personal care services,T,Establishments subject to federal income tax,808,8 largest firms,2002,1436,1149394,31.1,228677,56862,23461
0100000US,,United States,81219,Other personal care services,T,Establishments subject to federal income tax,820,20 largest firms,2002,1579,1296254,35.0,271971,67174,25712
0100000US,,United States,81219,Other personal care services,T,Establishments subject to federal income tax,850,50 largest firms,2002,1785,1501982,40.6,325786,79071,30346
0100000US,,United States,812191,Diet and weight reducing centers,A,All establishments,001,All firms,2002,3090,1688180,100.0,387489,91712,35706
0100000US,,United States,812191,Diet and weight reducing centers,A,All establishments,804,4 largest firms,2002,1277,1015690,60.2,197122,48611,22155
0100000US,,United States,812191,Diet and weight reducing centers,A,All establishments,808,8 largest firms,2002,1406,1098465,65.1,216586,53284,23280
0100000US,,United States,812191,Diet and weight reducing centers,A,All establishments,820,20 largest firms,2002,1558,1217294,72.1,257055,61537,26444
0100000US,,United States,812191,Diet and weight reducing centers,A,All establishments,850,50 largest firms,2002,1693,1361795,80.7,297145,70728,29774
0100000US,,United States,812191,Diet and weight reducing centers,T,Establishments subject to federal income tax,001,All firms,2002,3090,1688180,100.0,387489,91712,35706
0100000US,,United States,812191,Diet and weight reducing centers,T,Establishments subject to federal income tax,804,4 largest firms,2002,1277,1015690,60.2,197122,48611,22155
0100000US,,United States,812191,Diet and weight reducing centers,T,Establishments subject to federal income tax,808,8 largest firms,2002,1406,1098465,65.1,216586,53284,23280
0100000US,,United States,812191,Diet and weight reducing centers,T,Establishments subject to federal income tax,820,20 largest firms,2002,1558,1217294,72.1,257055,61537,26444
0100000US,,United States,812191,Diet and weight reducing centers,T,Establishments subject to federal income tax,850,50 largest firms,2002,1693,1361795,80.7,297145,70728,29774
0100000US,,United States,812199,Other personal care services,A,All establishments,001,All firms,2002,9863,2011164,100.0,536287,129603,49112
0100000US,,United States,812199,Other personal care services,A,All establishments,804,4 largest firms,2002,64,109863,5.5,27243,6695,924
0100000US,,United States,812199,Other personal care services,A,All establishments,808,8 largest firms,2002,95,149161,7.4,36690,10281,1508
0100000US,,United States,812199,Other personal care services,A,All establishments,820,20 largest firms,2002,158,220138,10.9,50283,13509,2385
0100000US,,United States,812199,Other personal care services,A,All establishments,850,50 largest firms,2002,248,331636,16.5,77072,19869,4029
0100000US,,United States,812199,Other personal care services,T,Establishments subject to federal income tax,001,All firms,2002,9863,2011164,100.0,536287,129603,49112
0100000US,,United States,812199,Other personal care services,T,Establishments subject to federal income tax,804,4 largest firms,2002,64,109863,5.5,27243,6695,924
0100000US,,United States,812199,Other personal care services,T,Establishments subject to federal income tax,808,8 largest firms,2002,95,149161,7.4,36690,10281,1508
0100000US,,United States,812199,Other personal care services,T,Establishments subject to federal income tax,820,20 largest firms,2002,158,220138,10.9,50283,13509,2385
0100000US,,United States,812199,Other personal care services,T,Establishments subject to federal income tax,850,50 largest firms,2002,248,331636,16.5,77072,19869,4029
0100000US,,United States,8122,Death care services,A,All establishments,001,All firms,2002,22477,14279878,100.0,3829630,904706,148195
0100000US,,United States,8122,Death care services,A,All establishments,804,4 largest firms,2002,3400,3263277,22.9,729817,185016,34366
0100000US,,United States,8122,Death care services,A,All establishments,808,8 largest firms,2002,3660,3600302,25.2,821918,207708,37777
0100000US,,United States,8122,Death care services,A,All establishments,820,20 largest firms,2002,3839,3953516,27.7,951343,240347,40946
0100000US,,United States,8122,Death care services,A,All establishments,850,50 largest firms,2002,4062,4344008,30.4,1078116,271735,44545
0100000US,,United States,8122,Death care services,T,Establishments subject to federal income tax,001,All firms,2002,22477,14279878,100.0,3829630,904706,148195
0100000US,,United States,8122,Death care services,T,Establishments subject to federal income tax,804,4 largest firms,2002,3400,3263277,22.9,729817,185016,34366
0100000US,,United States,8122,Death care services,T,Establishments subject to federal income tax,808,8 largest firms,2002,3660,3600302,25.2,821918,207708,37777
0100000US,,United States,8122,Death care services,T,Establishments subject to federal income tax,820,20 largest firms,2002,3839,3953516,27.7,951343,240347,40946
0100000US,,United States,8122,Death care services,T,Establishments subject to federal income tax,850,50 largest firms,2002,4062,4344008,30.4,1078116,271735,44545
0100000US,,United States,81221,Funeral homes and funeral services,A,All establishments,001,All firms,2002,16217,11049102,100.0,2792353,660286,106263
0100000US,,United States,81221,Funeral homes and funeral services,A,All establishments,804,4 largest firms,2002,2349,2146943,19.4,484188,124064,20694
0100000US,,United States,81221,Funeral homes and funeral services,A,All establishments,808,8 largest firms,2002,2509,2360753,21.4,532071,135856,22524
0100000US,,United States,81221,Funeral homes and funeral services,A,All establishments,820,20 largest firms,2002,2620,2540509,23.0,580552,147892,23954
0100000US,,United States,81221,Funeral homes and funeral services,A,All establishments,850,50 largest firms,2002,2774,2795306,25.3,659951,166826,26519
0100000US,,United States,81221,Funeral homes and funeral services,T,Establishments subject to federal income tax,001,All firms,2002,16217,11049102,100.0,2792353,660286,106263
0100000US,,United States,81221,Funeral homes and funeral services,T,Establishments subject to federal income tax,804,4 largest firms,2002,2349,2146943,19.4,484188,124064,20694
0100000US,,United States,81221,Funeral homes and funeral services,T,Establishments subject to federal income tax,808,8 largest firms,2002,2509,2360753,21.4,532071,135856,22524
0100000US,,United States,81221,Funeral homes and funeral services,T,Establishments subject to federal income tax,820,20 largest firms,2002,2620,2540509,23.0,580552,147892,23954
0100000US,,United States,81221,Funeral homes and funeral services,T,Establishments subject to federal income tax,850,50 largest firms,2002,2774,2795306,25.3,659951,166826,26519
0100000US,,United States,812210,Funeral homes and funeral services,A,All establishments,001,All firms,2002,16217,11049102,100.0,2792353,660286,106263
0100000US,,United States,812210,Funeral homes and funeral services,A,All establishments,804,4 largest firms,2002,2349,2146943,19.4,484188,124064,20694
0100000US,,United States,812210,Funeral homes and funeral services,A,All establishments,808,8 largest firms,2002,2509,2360753,21.4,532071,135856,22524
0100000US,,United States,812210,Funeral homes and funeral services,A,All establishments,820,20 largest firms,2002,2620,2540509,23.0,580552,147892,23954
0100000US,,United States,812210,Funeral homes and funeral services,A,All establishments,850,50 largest firms,2002,2774,2795306,25.3,659951,166826,26519
0100000US,,United States,812210,Funeral homes and funeral services,T,Establishments subject to federal income tax,001,All firms,2002,16217,11049102,100.0,2792353,660286,106263
0100000US,,United States,812210,Funeral homes and funeral services,T,Establishments subject to federal income tax,804,4 largest firms,2002,2349,2146943,19.4,484188,124064,20694
0100000US,,United States,812210,Funeral homes and funeral services,T,Establishments subject to federal income tax,808,8 largest firms,2002,2509,2360753,21.4,532071,135856,22524
0100000US,,United States,812210,Funeral homes and funeral services,T,Establishments subject to federal income tax,820,20 largest firms,2002,2620,2540509,23.0,580552,147892,23954
0100000US,,United States,812210,Funeral homes and funeral services,T,Establishments subject to federal income tax,850,50 largest firms,2002,2774,2795306,25.3,659951,166826,26519
0100000US,,United States,8122101,Funeral homes,A,All establishments,001,All firms,2002,15912,10847384,100.0,2750083,649956,104341
0100000US,,United States,8122101,Funeral homes,A,All establishments,804,4 largest firms,2002,2322,2121173,19.6,477070,122232,20490
0100000US,,United States,8122101,Funeral homes,A,All establishments,808,8 largest firms,2002,2512,2298229,21.2,526755,134667,22411
0100000US,,United States,8122101,Funeral homes,A,All establishments,820,20 largest firms,2002,2598,2466531,22.7,572497,145947,23737
0100000US,,United States,8122101,Funeral homes,A,All establishments,850,50 largest firms,2002,2746,2717910,25.1,650572,164518,26239
0100000US,,United States,8122101,Funeral homes,T,Establishments subject to federal income tax,001,All firms,2002,15912,10847384,100.0,2750083,649956,104341
0100000US,,United States,8122101,Funeral homes,T,Establishments subject to federal income tax,804,4 largest firms,2002,2322,2121173,19.6,477070,122232,20490
0100000US,,United States,8122101,Funeral homes,T,Establishments subject to federal income tax,808,8 largest firms,2002,2512,2298229,21.2,526755,134667,22411
0100000US,,United States,8122101,Funeral homes,T,Establishments subject to federal income tax,820,20 largest firms,2002,2598,2466531,22.7,572497,145947,23737
0100000US,,United States,8122101,Funeral homes,T,Establishments subject to federal income tax,850,50 largest firms,2002,2746,2717910,25.1,650572,164518,26239
0100000US,,United States,8122102,Other funeral services,A,All establishments,001,All firms,2002,305,201718,100.0,42270,10330,1922
0100000US,,United States,8122102,Other funeral services,A,All establishments,804,4 largest firms,2002,19,91756,45.5,9892,2450,290
0100000US,,United States,8122102,Other funeral services,A,All establishments,808,8 largest firms,2002,27,106734,52.9,13843,3370,400
0100000US,,United States,8122102,Other funeral services,A,All establishments,820,20 largest firms,2002,47,127887,63.4,20911,5146,759
0100000US,,United States,8122102,Other funeral services,A,All establishments,850,50 largest firms,2002,77,155894,77.3,29199,7052,1115
0100000US,,United States,8122102,Other funeral services,T,Establishments subject to federal income tax,001,All firms,2002,305,201718,100.0,42270,10330,1922
0100000US,,United States,8122102,Other funeral services,T,Establishments subject to federal income tax,804,4 largest firms,2002,19,91756,45.5,9892,2450,290
0100000US,,United States,8122102,Other funeral services,T,Establishments subject to federal income tax,808,8 largest firms,2002,27,106734,52.9,13843,3370,400
0100000US,,United States,8122102,Other funeral services,T,Establishments subject to federal income tax,820,20 largest firms,2002,47,127887,63.4,20911,5146,759
0100000US,,United States,8122102,Other funeral services,T,Establishments subject to federal income tax,850,50 largest firms,2002,77,155894,77.3,29199,7052,1115
0100000US,,United States,81222,Cemeteries and crematories,A,All establishments,001,All firms,2002,6260,3230776,100.0,1037277,244420,41932
0100000US,,United States,81222,Cemeteries and crematories,A,All establishments,804,4 largest firms,2002,1148,1183369,36.6,268087,66510,14573
0100000US,,United States,81222,Cemeteries and crematories,A,All establishments,808,8 largest firms,2002,1200,1377301,42.6,344631,86389,16317
0100000US,,United States,81222,Cemeteries and crematories,A,All establishments,820,20 largest firms,2002,1291,1593711,49.3,424731,105704,18228
0100000US,,United States,81222,Cemeteries and crematories,A,All establishments,850,50 largest firms,2002,1422,1850291,57.3,507286,125454,20537
0100000US,,United States,81222,Cemeteries and crematories,T,Establishments subject to federal income tax,001,All firms,2002,6260,3230776,100.0,1037277,244420,41932
0100000US,,United States,81222,Cemeteries and crematories,T,Establishments subject to federal income tax,804,4 largest firms,2002,1148,1183369,36.6,268087,66510,14573
0100000US,,United States,81222,Cemeteries and crematories,T,Establishments subject to federal income tax,808,8 largest firms,2002,1200,1377301,42.6,344631,86389,16317
0100000US,,United States,81222,Cemeteries and crematories,T,Establishments subject to federal income tax,820,20 largest firms,2002,1291,1593711,49.3,424731,105704,18228
0100000US,,United States,81222,Cemeteries and crematories,T,Establishments subject to federal income tax,850,50 largest firms,2002,1422,1850291,57.3,507286,125454,20537
0100000US,,United States,812220,Cemeteries and crematories,A,All establishments,001,All firms,2002,6260,3230776,100.0,1037277,244420,41932
0100000US,,United States,812220,Cemeteries and crematories,A,All establishments,804,4 largest firms,2002,1148,1183369,36.6,268087,66510,14573
0100000US,,United States,812220,Cemeteries and crematories,A,All establishments,808,8 largest firms,2002,1200,1377301,42.6,344631,86389,16317
0100000US,,United States,812220,Cemeteries and crematories,A,All establishments,820,20 largest firms,2002,1291,1593711,49.3,424731,105704,18228
0100000US,,United States,812220,Cemeteries and crematories,A,All establishments,850,50 largest firms,2002,1422,1850291,57.3,507286,125454,20537
0100000US,,United States,812220,Cemeteries and crematories,T,Establishments subject to federal income tax,001,All firms,2002,6260,3230776,100.0,1037277,244420,41932
0100000US,,United States,812220,Cemeteries and crematories,T,Establishments subject to federal income tax,804,4 largest firms,2002,1148,1183369,36.6,268087,66510,14573
0100000US,,United States,812220,Cemeteries and crematories,T,Establishments subject to federal income tax,808,8 largest firms,2002,1200,1377301,42.6,344631,86389,16317
0100000US,,United States,812220,Cemeteries and crematories,T,Establishments subject to federal income tax,820,20 largest firms,2002,1291,1593711,49.3,424731,105704,18228
0100000US,,United States,812220,Cemeteries and crematories,T,Establishments subject to federal income tax,850,50 largest firms,2002,1422,1850291,57.3,507286,125454,20537
0100000US,,United States,8123,Drycleaning and laundry services,A,All establishments,001,All firms,2002,41906,20443881,100.0,6667319,1640695,371241
0100000US,,United States,8123,Drycleaning and laundry services,A,All establishments,804,4 largest firms,2002,658,3836773,18.8,1276074,311604,47407
0100000US,,United States,8123,Drycleaning and laundry services,A,All establishments,808,8 largest firms,2002,991,5311307,26.0,1617644,395267,61061
0100000US,,United States,8123,Drycleaning and laundry services,A,All establishments,820,20 largest firms,2002,1581,7004572,34.3,2192750,537109,85660
0100000US,,United States,8123,Drycleaning and laundry services,A,All establishments,850,50 largest firms,2002,2212,8141030,39.8,2560122,640818,102498
0100000US,,United States,8123,Drycleaning and laundry services,T,Establishments subject to federal income tax,001,All firms,2002,41906,20443881,100.0,6667319,1640695,371241
0100000US,,United States,8123,Drycleaning and laundry services,T,Establishments subject to federal income tax,804,4 largest firms,2002,658,3836773,18.8,1276074,311604,47407
0100000US,,United States,8123,Drycleaning and laundry services,T,Establishments subject to federal income tax,808,8 largest firms,2002,991,5311307,26.0,1617644,395267,61061
0100000US,,United States,8123,Drycleaning and laundry services,T,Establishments subject to federal income tax,820,20 largest firms,2002,1581,7004572,34.3,2192750,537109,85660
0100000US,,United States,8123,Drycleaning and laundry services,T,Establishments subject to federal income tax,850,50 largest firms,2002,2212,8141030,39.8,2560122,640818,102498
0100000US,,United States,81231,Coin-operated laundries and drycleaners,A,All establishments,001,All firms,2002,12199,3458255,100.0,625474,153901,46198
0100000US,,United States,81231,Coin-operated laundries and drycleaners,A,All establishments,804,4 largest firms,2002,267,990495,28.6,109495,27755,3351
0100000US,,United States,81231,Coin-operated laundries and drycleaners,A,All establishments,808,8 largest firms,2002,441,1153232,33.3,131985,33491,4480
0100000US,,United States,81231,Coin-operated laundries and drycleaners,A,All establishments,820,20 largest firms,2002,621,1304367,37.7,157985,39727,5233
0100000US,,United States,81231,Coin-operated laundries and drycleaners,A,All establishments,850,50 largest firms,2002,736,1437138,41.6,180474,45321,6196
0100000US,,United States,81231,Coin-operated laundries and drycleaners,T,Establishments subject to federal income tax,001,All firms,2002,12199,3458255,100.0,625474,153901,46198
0100000US,,United States,81231,Coin-operated laundries and drycleaners,T,Establishments subject to federal income tax,804,4 largest firms,2002,267,990495,28.6,109495,27755,3351
0100000US,,United States,81231,Coin-operated laundries and drycleaners,T,Establishments subject to federal income tax,808,8 largest firms,2002,441,1153232,33.3,131985,33491,4480
0100000US,,United States,81231,Coin-operated laundries and drycleaners,T,Establishments subject to federal income tax,820,20 largest firms,2002,621,1304367,37.7,157985,39727,5233
0100000US,,United States,81231,Coin-operated laundries and drycleaners,T,Establishments subject to federal income tax,850,50 largest firms,2002,736,1437138,41.6,180474,45321,6196
0100000US,,United States,812310,Coin-operated laundries and drycleaners,A,All establishments,001,All firms,2002,12199,3458255,100.0,625474,153901,46198
0100000US,,United States,812310,Coin-operated laundries and drycleaners,A,All establishments,804,4 largest firms,2002,267,990495,28.6,109495,27755,3351
0100000US,,United States,812310,Coin-operated laundries and drycleaners,A,All establishments,808,8 largest firms,2002,441,1153232,33.3,131985,33491,4480
0100000US,,United States,812310,Coin-operated laundries and drycleaners,A,All establishments,820,20 largest firms,2002,621,1304367,37.7,157985,39727,5233
0100000US,,United States,812310,Coin-operated laundries and drycleaners,A,All establishments,850,50 largest firms,2002,736,1437138,41.6,180474,45321,6196
0100000US,,United States,812310,Coin-operated laundries and drycleaners,T,Establishments subject to federal income tax,001,All firms,2002,12199,3458255,100.0,625474,153901,46198
0100000US,,United States,812310,Coin-operated laundries and drycleaners,T,Establishments subject to federal income tax,804,4 largest firms,2002,267,990495,28.6,109495,27755,3351
0100000US,,United States,812310,Coin-operated laundries and drycleaners,T,Establishments subject to federal income tax,808,8 largest firms,2002,441,1153232,33.3,131985,33491,4480
0100000US,,United States,812310,Coin-operated laundries and drycleaners,T,Establishments subject to federal income tax,820,20 largest firms,2002,621,1304367,37.7,157985,39727,5233
0100000US,,United States,812310,Coin-operated laundries and drycleaners,T,Establishments subject to federal income tax,850,50 largest firms,2002,736,1437138,41.6,180474,45321,6196
0100000US,,United States,8123101,Coin-operated laundry routes,A,All establishments,001,All firms,2002,437,1358354,100.0,174018,43684,5252
0100000US,,United States,8123101,Coin-operated laundry routes,A,All establishments,804,4 largest firms,2002,68,964448,71.0,106437,27018,2991
0100000US,,United States,8123101,Coin-operated laundry routes,A,All establishments,808,8 largest firms,2002,82,1074464,79.1,122148,31295,3389
0100000US,,United States,8123101,Coin-operated laundry routes,A,All establishments,820,20 largest firms,2002,98,1192256,87.8,142013,35621,3801
0100000US,,United States,8123101,Coin-operated laundry routes,A,All establishments,850,50 largest firms,2002,128,1283299,94.5,158260,39783,4262
0100000US,,United States,8123101,Coin-operated laundry routes,T,Establishments subject to federal income tax,001,All firms,2002,437,1358354,100.0,174018,43684,5252
0100000US,,United States,8123101,Coin-operated laundry routes,T,Establishments subject to federal income tax,804,4 largest firms,2002,68,964448,71.0,106437,27018,2991
0100000US,,United States,8123101,Coin-operated laundry routes,T,Establishments subject to federal income tax,808,8 largest firms,2002,82,1074464,79.1,122148,31295,3389
0100000US,,United States,8123101,Coin-operated laundry routes,T,Establishments subject to federal income tax,820,20 largest firms,2002,98,1192256,87.8,142013,35621,3801
0100000US,,United States,8123101,Coin-operated laundry routes,T,Establishments subject to federal income tax,850,50 largest firms,2002,128,1283299,94.5,158260,39783,4262
0100000US,,United States,8123102,Coin-operated laundries and drycleaning stores,A,All establishments,001,All firms,2002,11762,2099901,100.0,451456,110217,40946
0100000US,,United States,8123102,Coin-operated laundries and drycleaning stores,A,All establishments,804,4 largest firms,2002,495,126023,6.0,17761,4542,1438
0100000US,,United States,8123102,Coin-operated laundries and drycleaning stores,A,All establishments,808,8 largest firms,2002,527,148617,7.1,22289,5555,1709
0100000US,,United States,8123102,Coin-operated laundries and drycleaning stores,A,All establishments,820,20 largest firms,2002,625,191075,9.1,29545,7309,2188
0100000US,,United States,8123102,Coin-operated laundries and drycleaning stores,A,All establishments,850,50 largest firms,2002,745,262100,12.5,43721,10712,2979
0100000US,,United States,8123102,Coin-operated laundries and drycleaning stores,T,Establishments subject to federal income tax,001,All firms,2002,11762,2099901,100.0,451456,110217,40946
0100000US,,United States,8123102,Coin-operated laundries and drycleaning stores,T,Establishments subject to federal income tax,804,4 largest firms,2002,495,126023,6.0,17761,4542,1438
0100000US,,United States,8123102,Coin-operated laundries and drycleaning stores,T,Establishments subject to federal income tax,808,8 largest firms,2002,527,148617,7.1,22289,5555,1709
0100000US,,United States,8123102,Coin-operated laundries and drycleaning stores,T,Establishments subject to federal income tax,820,20 largest firms,2002,625,191075,9.1,29545,7309,2188
0100000US,,United States,8123102,Coin-operated laundries and drycleaning stores,T,Establishments subject to federal income tax,850,50 largest firms,2002,745,262100,12.5,43721,10712,2979
0100000US,,United States,81232,Drycleaning and laundry services (except coin-operated),A,All establishments,001,All firms,2002,27071,7761840,100.0,2739085,666839,188769
0100000US,,United States,81232,Drycleaning and laundry services (except coin-operated),A,All establishments,804,4 largest firms,2002,466,203567,2.6,65999,15403,4053
0100000US,,United States,81232,Drycleaning and laundry services (except coin-operated),A,All establishments,808,8 largest firms,2002,605,284440,3.7,92570,23571,6018
0100000US,,United States,81232,Drycleaning and laundry services (except coin-operated),A,All establishments,820,20 largest firms,2002,749,435542,5.6,141501,35438,8255
0100000US,,United States,81232,Drycleaning and laundry services (except coin-operated),A,All establishments,850,50 largest firms,2002,1034,694296,8.9,237839,57839,13489
0100000US,,United States,81232,Drycleaning and laundry services (except coin-operated),T,Establishments subject to federal income tax,001,All firms,2002,27071,7761840,100.0,2739085,666839,188769
0100000US,,United States,81232,Drycleaning and laundry services (except coin-operated),T,Establishments subject to federal income tax,804,4 largest firms,2002,466,203567,2.6,65999,15403,4053
0100000US,,United States,81232,Drycleaning and laundry services (except coin-operated),T,Establishments subject to federal income tax,808,8 largest firms,2002,605,284440,3.7,92570,23571,6018
0100000US,,United States,81232,Drycleaning and laundry services (except coin-operated),T,Establishments subject to federal income tax,820,20 largest firms,2002,749,435542,5.6,141501,35438,8255
0100000US,,United States,81232,Drycleaning and laundry services (except coin-operated),T,Establishments subject to federal income tax,850,50 largest firms,2002,1034,694296,8.9,237839,57839,13489
0100000US,,United States,812320,Drycleaning and laundry services (except coin-operated),A,All establishments,001,All firms,2002,27071,7761840,100.0,2739085,666839,188769
0100000US,,United States,812320,Drycleaning and laundry services (except coin-operated),A,All establishments,804,4 largest firms,2002,466,203567,2.6,65999,15403,4053
0100000US,,United States,812320,Drycleaning and laundry services (except coin-operated),A,All establishments,808,8 largest firms,2002,605,284440,3.7,92570,23571,6018
0100000US,,United States,812320,Drycleaning and laundry services (except coin-operated),A,All establishments,820,20 largest firms,2002,749,435542,5.6,141501,35438,8255
0100000US,,United States,812320,Drycleaning and laundry services (except coin-operated),A,All establishments,850,50 largest firms,2002,1034,694296,8.9,237839,57839,13489
0100000US,,United States,812320,Drycleaning and laundry services (except coin-operated),T,Establishments subject to federal income tax,001,All firms,2002,27071,7761840,100.0,2739085,666839,188769
0100000US,,United States,812320,Drycleaning and laundry services (except coin-operated),T,Establishments subject to federal income tax,804,4 largest firms,2002,466,203567,2.6,65999,15403,4053
0100000US,,United States,812320,Drycleaning and laundry services (except coin-operated),T,Establishments subject to federal income tax,808,8 largest firms,2002,605,284440,3.7,92570,23571,6018
0100000US,,United States,812320,Drycleaning and laundry services (except coin-operated),T,Establishments subject to federal income tax,820,20 largest firms,2002,749,435542,5.6,141501,35438,8255
0100000US,,United States,812320,Drycleaning and laundry services (except coin-operated),T,Establishments subject to federal income tax,850,50 largest firms,2002,1034,694296,8.9,237839,57839,13489
0100000US,,United States,8123201,"Laundries, family and commercial",A,All establishments,001,All firms,2002,2037,875400,100.0,350032,83598,21802
0100000US,,United States,8123201,"Laundries, family and commercial",A,All establishments,804,4 largest firms,2002,109,66048,7.5,19971,4446,899
0100000US,,United States,8123201,"Laundries, family and commercial",A,All establishments,808,8 largest firms,2002,113,105453,12.0,35234,7869,1709
0100000US,,United States,8123201,"Laundries, family and commercial",A,All establishments,820,20 largest firms,2002,126,188831,21.6,68512,14874,3282
0100000US,,United States,8123201,"Laundries, family and commercial",A,All establishments,850,50 largest firms,2002,167,320813,36.6,123512,28056,5697
0100000US,,United States,8123201,"Laundries, family and commercial",T,Establishments subject to federal income tax,001,All firms,2002,2037,875400,100.0,350032,83598,21802
0100000US,,United States,8123201,"Laundries, family and commercial",T,Establishments subject to federal income tax,804,4 largest firms,2002,109,66048,7.5,19971,4446,899
0100000US,,United States,8123201,"Laundries, family and commercial",T,Establishments subject to federal income tax,808,8 largest firms,2002,113,105453,12.0,35234,7869,1709
0100000US,,United States,8123201,"Laundries, family and commercial",T,Establishments subject to federal income tax,820,20 largest firms,2002,126,188831,21.6,68512,14874,3282
0100000US,,United States,8123201,"Laundries, family and commercial",T,Establishments subject to federal income tax,850,50 largest firms,2002,167,320813,36.6,123512,28056,5697
0100000US,,United States,8123202,Drycleaning plants,A,All establishments,001,All firms,2002,21273,6116119,100.0,2193804,535170,152332
0100000US,,United States,8123202,Drycleaning plants,A,All establishments,804,4 largest firms,2002,141,148459,2.4,54678,14852,3483
0100000US,,United States,8123202,Drycleaning plants,A,All establishments,808,8 largest firms,2002,235,205179,3.4,74534,19256,4729
0100000US,,United States,8123202,Drycleaning plants,A,All establishments,820,20 largest firms,2002,375,336171,5.5,118847,30219,6938
0100000US,,United States,8123202,Drycleaning plants,A,All establishments,850,50 largest firms,2002,675,539836,8.8,199568,49449,11292
0100000US,,United States,8123202,Drycleaning plants,T,Establishments subject to federal income tax,001,All firms,2002,21273,6116119,100.0,2193804,535170,152332
0100000US,,United States,8123202,Drycleaning plants,T,Establishments subject to federal income tax,804,4 largest firms,2002,141,148459,2.4,54678,14852,3483
0100000US,,United States,8123202,Drycleaning plants,T,Establishments subject to federal income tax,808,8 largest firms,2002,235,205179,3.4,74534,19256,4729
0100000US,,United States,8123202,Drycleaning plants,T,Establishments subject to federal income tax,820,20 largest firms,2002,375,336171,5.5,118847,30219,6938
0100000US,,United States,8123202,Drycleaning plants,T,Establishments subject to federal income tax,850,50 largest firms,2002,675,539836,8.8,199568,49449,11292
0100000US,,United States,8123203,Garment pressing and agents for laundries,A,All establishments,001,All firms,2002,3497,669183,100.0,160612,39412,12690
0100000US,,United States,8123203,Garment pressing and agents for laundries,A,All establishments,804,4 largest firms,2002,283,66769,10.0,13889,3346,1109
0100000US,,United States,8123203,Garment pressing and agents for laundries,A,All establishments,808,8 largest firms,2002,330,83946,12.5,17645,4180,1339
0100000US,,United States,8123203,Garment pressing and agents for laundries,A,All establishments,820,20 largest firms,2002,437,119309,17.8,29037,7083,1954
0100000US,,United States,8123203,Garment pressing and agents for laundries,A,All establishments,850,50 largest firms,2002,644,176781,26.4,40927,10090,2844
0100000US,,United States,8123203,Garment pressing and agents for laundries,T,Establishments subject to federal income tax,001,All firms,2002,3497,669183,100.0,160612,39412,12690
0100000US,,United States,8123203,Garment pressing and agents for laundries,T,Establishments subject to federal income tax,804,4 largest firms,2002,283,66769,10.0,13889,3346,1109
0100000US,,United States,8123203,Garment pressing and agents for laundries,T,Establishments subject to federal income tax,808,8 largest firms,2002,330,83946,12.5,17645,4180,1339
0100000US,,United States,8123203,Garment pressing and agents for laundries,T,Establishments subject to federal income tax,820,20 largest firms,2002,437,119309,17.8,29037,7083,1954
0100000US,,United States,8123203,Garment pressing and agents for laundries,T,Establishments subject to federal income tax,850,50 largest firms,2002,644,176781,26.4,40927,10090,2844
0100000US,,United States,8123204,All other laundry and garment services,A,All establishments,001,All firms,2002,264,101138,100.0,34637,8659,1945
0100000US,,United States,8123204,All other laundry and garment services,A,All establishments,804,4 largest firms,2002,4,19476,19.3,5505,1523,220
0100000US,,United States,8123204,All other laundry and garment services,A,All establishments,808,8 largest firms,2002,8,30021,29.7,10120,2554,345
0100000US,,United States,8123204,All other laundry and garment services,A,All establishments,820,20 largest firms,2002,22,47188,46.7,16608,4140,679
0100000US,,United States,8123204,All other laundry and garment services,A,All establishments,850,50 largest firms,2002,52,66460,65.7,24201,6022,1143
0100000US,,United States,8123204,All other laundry and garment services,T,Establishments subject to federal income tax,001,All firms,2002,264,101138,100.0,34637,8659,1945
0100000US,,United States,8123204,All other laundry and garment services,T,Establishments subject to federal income tax,804,4 largest firms,2002,4,19476,19.3,5505,1523,220
0100000US,,United States,8123204,All other laundry and garment services,T,Establishments subject to federal income tax,808,8 largest firms,2002,8,30021,29.7,10120,2554,345
0100000US,,United States,8123204,All other laundry and garment services,T,Establishments subject to federal income tax,820,20 largest firms,2002,22,47188,46.7,16608,4140,679
0100000US,,United States,8123204,All other laundry and garment services,T,Establishments subject to federal income tax,850,50 largest firms,2002,52,66460,65.7,24201,6022,1143
0100000US,,United States,81233,Linen and uniform supply,A,All establishments,001,All firms,2002,2636,9223786,100.0,3302760,819955,136274
0100000US,,United States,81233,Linen and uniform supply,A,All establishments,804,4 largest firms,2002,658,3836773,41.6,1276074,311604,47407
0100000US,,United States,81233,Linen and uniform supply,A,All establishments,808,8 largest firms,2002,832,5034434,54.6,1707761,416500,66113
