GEO.id,GEO.id2,GEO.display-label,NAICS.id,NAICS.display-label,CONCENFI.id,CONCENFI.display-label,YEAR.id,ESTAB,RCPTOT,VAL_PCT,PAYANN,PAYQ1T,EMP
0100000US,,United States,52314,Commodity contracts brokerage,820,20 largest firms,2002,102,1835397,59.9,627954,234158,6553
0100000US,,United States,52314,Commodity contracts brokerage,850,50 largest firms,2002,157,2164468,70.6,754998,265498,7903
0100000US,,United States,523140,Commodity contracts brokerage,001,All firms,2002,1413,3064103,100.0,1079463,342338,12987
0100000US,,United States,523140,Commodity contracts brokerage,804,4 largest firms,2002,11,936155,30.6,379736,166881,3580
0100000US,,United States,523140,Commodity contracts brokerage,808,8 largest firms,2002,46,1370126,44.7,465083,192371,4587
0100000US,,United States,523140,Commodity contracts brokerage,820,20 largest firms,2002,102,1835397,59.9,627954,234158,6553
0100000US,,United States,523140,Commodity contracts brokerage,850,50 largest firms,2002,157,2164468,70.6,754998,265498,7903
0100000US,,United States,5232,Securities and commodity exchanges,001,All firms,2002,30,D,D,D,D,i
0100000US,,United States,5232,Securities and commodity exchanges,804,4 largest firms,2002,6,D,D,D,D,h
0100000US,,United States,5232,Securities and commodity exchanges,808,8 largest firms,2002,15,D,D,D,D,i
0100000US,,United States,5232,Securities and commodity exchanges,820,20 largest firms,2002,28,D,D,D,D,i
0100000US,,United States,5232,Securities and commodity exchanges,850,50 largest firms,2002,30,D,D,D,D,i
0100000US,,United States,52321,Securities and commodity exchanges,001,All firms,2002,30,D,D,D,D,i
0100000US,,United States,52321,Securities and commodity exchanges,804,4 largest firms,2002,6,D,D,D,D,h
0100000US,,United States,52321,Securities and commodity exchanges,808,8 largest firms,2002,15,D,D,D,D,i
0100000US,,United States,52321,Securities and commodity exchanges,820,20 largest firms,2002,28,D,D,D,D,i
0100000US,,United States,52321,Securities and commodity exchanges,850,50 largest firms,2002,30,D,D,D,D,i
0100000US,,United States,523210,Securities and commodity exchanges,001,All firms,2002,30,D,D,D,D,i
0100000US,,United States,523210,Securities and commodity exchanges,804,4 largest firms,2002,6,D,D,D,D,h
0100000US,,United States,523210,Securities and commodity exchanges,808,8 largest firms,2002,15,D,D,D,D,i
0100000US,,United States,523210,Securities and commodity exchanges,820,20 largest firms,2002,28,D,D,D,D,i
0100000US,,United States,523210,Securities and commodity exchanges,850,50 largest firms,2002,30,D,D,D,D,i
0100000US,,United States,5239,Other financial investment activities,001,All firms,2002,37510,D,D,D,D,m
0100000US,,United States,5239,Other financial investment activities,804,4 largest firms,2002,40,D,D,D,D,j
0100000US,,United States,5239,Other financial investment activities,808,8 largest firms,2002,204,D,D,D,D,k
0100000US,,United States,5239,Other financial investment activities,820,20 largest firms,2002,713,D,D,D,D,l
0100000US,,United States,5239,Other financial investment activities,850,50 largest firms,2002,1477,D,D,D,D,m
0100000US,,United States,52391,Miscellaneous intermediation,001,All firms,2002,6848,11293082,100.0,3381939,897022,34045
0100000US,,United States,52391,Miscellaneous intermediation,804,4 largest firms,2002,7,1128228,10.0,84532,17616,335
0100000US,,United States,52391,Miscellaneous intermediation,808,8 largest firms,2002,75,1763598,15.6,199464,51319,2490
0100000US,,United States,52391,Miscellaneous intermediation,820,20 largest firms,2002,98,2804427,24.8,483877,165906,4620
0100000US,,United States,52391,Miscellaneous intermediation,850,50 largest firms,2002,155,4084456,36.2,864157,260264,5897
0100000US,,United States,523910,Miscellaneous intermediation,001,All firms,2002,6848,11293082,100.0,3381939,897022,34045
0100000US,,United States,523910,Miscellaneous intermediation,804,4 largest firms,2002,7,1128228,10.0,84532,17616,335
0100000US,,United States,523910,Miscellaneous intermediation,808,8 largest firms,2002,75,1763598,15.6,199464,51319,2490
0100000US,,United States,523910,Miscellaneous intermediation,820,20 largest firms,2002,98,2804427,24.8,483877,165906,4620
0100000US,,United States,523910,Miscellaneous intermediation,850,50 largest firms,2002,155,4084456,36.2,864157,260264,5897
0100000US,,United States,52392,Portfolio management,001,All firms,2002,12987,67370108,100.0,22527835,6388343,175406
0100000US,,United States,52392,Portfolio management,804,4 largest firms,2002,39,11252333,16.7,2096204,516845,19461
0100000US,,United States,52392,Portfolio management,808,8 largest firms,2002,113,16505666,24.5,3598296,875530,37200
0100000US,,United States,52392,Portfolio management,820,20 largest firms,2002,216,26225235,38.9,6421942,1779022,58877
0100000US,,United States,52392,Portfolio management,850,50 largest firms,2002,615,37634665,55.9,10329645,3231135,82981
0100000US,,United States,523920,Portfolio management,001,All firms,2002,12987,67370108,100.0,22527835,6388343,175406
0100000US,,United States,523920,Portfolio management,804,4 largest firms,2002,39,11252333,16.7,2096204,516845,19461
0100000US,,United States,523920,Portfolio management,808,8 largest firms,2002,113,16505666,24.5,3598296,875530,37200
0100000US,,United States,523920,Portfolio management,820,20 largest firms,2002,216,26225235,38.9,6421942,1779022,58877
0100000US,,United States,523920,Portfolio management,850,50 largest firms,2002,615,37634665,55.9,10329645,3231135,82981
0100000US,,United States,52393,Investment advice,001,All firms,2002,14660,13039600,100.0,4846348,1264991,61409
0100000US,,United States,52393,Investment advice,804,4 largest firms,2002,96,2202540,16.9,603183,176619,5402
0100000US,,United States,52393,Investment advice,808,8 largest firms,2002,266,3363873,25.8,975222,297356,9699
0100000US,,United States,52393,Investment advice,820,20 largest firms,2002,546,4752757,36.4,1516623,444809,14734
0100000US,,United States,52393,Investment advice,850,50 largest firms,2002,818,6119013,46.9,2124639,637881,19618
0100000US,,United States,523930,Investment advice,001,All firms,2002,14660,13039600,100.0,4846348,1264991,61409
0100000US,,United States,523930,Investment advice,804,4 largest firms,2002,96,2202540,16.9,603183,176619,5402
0100000US,,United States,523930,Investment advice,808,8 largest firms,2002,266,3363873,25.8,975222,297356,9699
0100000US,,United States,523930,Investment advice,820,20 largest firms,2002,546,4752757,36.4,1516623,444809,14734
0100000US,,United States,523930,Investment advice,850,50 largest firms,2002,818,6119013,46.9,2124639,637881,19618
0100000US,,United States,52399,All other financial investment activities,001,All firms,2002,3015,D,D,D,D,l
0100000US,,United States,52399,All other financial investment activities,804,4 largest firms,2002,27,D,D,D,D,i
0100000US,,United States,52399,All other financial investment activities,808,8 largest firms,2002,233,D,D,D,D,j
0100000US,,United States,52399,All other financial investment activities,820,20 largest firms,2002,319,D,D,D,D,k
0100000US,,United States,52399,All other financial investment activities,850,50 largest firms,2002,419,D,D,D,D,k
0100000US,,United States,523991,"Trust, fiduciary, and custody activities",001,All firms,2002,2560,D,D,D,D,k
0100000US,,United States,523991,"Trust, fiduciary, and custody activities",804,4 largest firms,2002,181,D,D,D,D,i
0100000US,,United States,523991,"Trust, fiduciary, and custody activities",808,8 largest firms,2002,226,D,D,D,D,j
0100000US,,United States,523991,"Trust, fiduciary, and custody activities",820,20 largest firms,2002,317,D,D,D,D,j
0100000US,,United States,523991,"Trust, fiduciary, and custody activities",850,50 largest firms,2002,412,D,D,D,D,k
0100000US,,United States,523999,Miscellaneous financial investment activities,001,All firms,2002,455,D,D,D,D,i
0100000US,,United States,523999,Miscellaneous financial investment activities,804,4 largest firms,2002,10,D,D,D,D,i
0100000US,,United States,523999,Miscellaneous financial investment activities,808,8 largest firms,2002,15,D,D,D,D,i
0100000US,,United States,523999,Miscellaneous financial investment activities,820,20 largest firms,2002,32,D,D,D,D,i
0100000US,,United States,523999,Miscellaneous financial investment activities,850,50 largest firms,2002,64,D,D,D,D,i
0100000US,,United States,524,Insurance carriers and related activities,001,All firms,2002,169520,1380082817,100.0,120630679,32372236,2406089
0100000US,,United States,524,Insurance carriers and related activities,804,4 largest firms,2002,5348,173348532,12.6,11315167,3149858,209944
0100000US,,United States,524,Insurance carriers and related activities,808,8 largest firms,2002,7060,285165709,20.7,17397564,4941821,322454
0100000US,,United States,524,Insurance carriers and related activities,820,20 largest firms,2002,10816,508623785,36.9,30372010,8696865,562123
0100000US,,United States,524,Insurance carriers and related activities,850,50 largest firms,2002,15562,809096904,58.6,48566097,13910560,895930
0100000US,,United States,5241,Insurance carriers,001,All firms,2002,31458,1273345560,100.0,83554697,23453756,1578429
0100000US,,United States,5241,Insurance carriers,804,4 largest firms,2002,5052,172100776,13.5,10882692,3043580,202071
0100000US,,United States,5241,Insurance carriers,808,8 largest firms,2002,6620,282543596,22.2,16835175,4798614,311500
0100000US,,United States,5241,Insurance carriers,820,20 largest firms,2002,10134,504564522,39.6,29414281,8439575,543472
0100000US,,United States,5241,Insurance carriers,850,50 largest firms,2002,14245,801218250,62.9,46612822,13406682,853476
0100000US,,United States,52411,"Direct life, health, and medical insurance carriers",001,All firms,2002,12894,857311282,100.0,45466909,13077897,872298
0100000US,,United States,52411,"Direct life, health, and medical insurance carriers",804,4 largest firms,2002,1853,120356546,14.0,5826546,1865726,106212
0100000US,,United States,52411,"Direct life, health, and medical insurance carriers",808,8 largest firms,2002,3174,207709449,24.2,11184281,3315759,212209
0100000US,,United States,52411,"Direct life, health, and medical insurance carriers",820,20 largest firms,2002,5217,395309885,46.1,19809211,5902501,350759
0100000US,,United States,52411,"Direct life, health, and medical insurance carriers",850,50 largest firms,2002,7360,609298976,71.1,29459370,8791436,533042
0100000US,,United States,524113,Direct life insurance carriers,001,All firms,2002,8479,500735460,100.0,22721106,6791017,415769
0100000US,,United States,524113,Direct life insurance carriers,804,4 largest firms,2002,1677,120290866,24.0,5505952,1812413,103220
0100000US,,United States,524113,Direct life insurance carriers,808,8 largest firms,2002,3078,194450101,38.8,8401163,2565128,153107
0100000US,,United States,524113,Direct life insurance carriers,820,20 largest firms,2002,4363,343698444,68.6,13885303,4375715,231839
0100000US,,United States,524113,Direct life insurance carriers,850,50 largest firms,2002,5924,444981958,88.9,18688987,5729613,326627
0100000US,,United States,524114,Direct health and medical insurance carriers,001,All firms,2002,4415,356575822,100.0,22745803,6286880,456529
0100000US,,United States,524114,Direct health and medical insurance carriers,804,4 largest firms,2002,1082,83621062,23.5,6278436,1760219,123602
0100000US,,United States,524114,Direct health and medical insurance carriers,808,8 largest firms,2002,1546,133718136,37.5,8812275,2480372,167901
0100000US,,United States,524114,Direct health and medical insurance carriers,820,20 largest firms,2002,2141,209156283,58.7,12869986,3645944,250566
0100000US,,United States,524114,Direct health and medical insurance carriers,850,50 largest firms,2002,2565,277152754,77.7,17592544,4955696,342862
0100000US,,United States,52412,"Direct insurance (except life, health, and medical) carriers",001,All firms,2002,17675,381851499,100.0,35843249,9713806,678230
0100000US,,United States,52412,"Direct insurance (except life, health, and medical) carriers",804,4 largest firms,2002,3607,112805567,29.5,8349754,2146110,158225
0100000US,,United States,52412,"Direct insurance (except life, health, and medical) carriers",808,8 largest firms,2002,5474,166645873,43.6,12853475,3397092,252502
0100000US,,United States,52412,"Direct insurance (except life, health, and medical) carriers",820,20 largest firms,2002,8278,240628010,63.0,21239129,5744463,395862
0100000US,,United States,52412,"Direct insurance (except life, health, and medical) carriers",850,50 largest firms,2002,11127,301247363,78.9,27190805,7365673,509896
0100000US,,United States,524126,Direct property and casualty insurance carriers,001,All firms,2002,12951,366051948,100.0,32078906,8770206,607027
0100000US,,United States,524126,Direct property and casualty insurance carriers,804,4 largest firms,2002,3604,112799977,30.8,8349187,2145984,158216
0100000US,,United States,524126,Direct property and casualty insurance carriers,808,8 largest firms,2002,5471,166640283,45.5,12852908,3396966,252493
0100000US,,United States,524126,Direct property and casualty insurance carriers,820,20 largest firms,2002,7239,238808932,65.2,20243475,5483423,381072
0100000US,,United States,524126,Direct property and casualty insurance carriers,850,50 largest firms,2002,8619,294998230,80.6,24958919,6796769,470140
0100000US,,United States,524127,Direct title insurance carriers,001,All firms,2002,4375,12805302,100.0,3431301,860146,63278
0100000US,,United States,524127,Direct title insurance carriers,804,4 largest firms,2002,2570,10364780,80.9,2646873,676011,47196
0100000US,,United States,524127,Direct title insurance carriers,808,8 largest firms,2002,2865,11236681,87.8,2926408,748796,52009
0100000US,,United States,524127,Direct title insurance carriers,820,20 largest firms,2002,3039,11828718,92.4,3118352,791115,55192
0100000US,,United States,524127,Direct title insurance carriers,850,50 largest firms,2002,3146,12155624,94.9,3216073,813893,57218
0100000US,,United States,524128,"Other direct insurance (except life, health, and medical) carriers",001,All firms,2002,349,2994249,100.0,333042,83454,7925
0100000US,,United States,524128,"Other direct insurance (except life, health, and medical) carriers",804,4 largest firms,2002,11,1392825,46.5,118972,30860,2320
0100000US,,United States,524128,"Other direct insurance (except life, health, and medical) carriers",808,8 largest firms,2002,15,1945426,65.0,164805,42027,4100
0100000US,,United States,524128,"Other direct insurance (except life, health, and medical) carriers",820,20 largest firms,2002,28,2434640,81.3,222544,57609,5474
0100000US,,United States,524128,"Other direct insurance (except life, health, and medical) carriers",850,50 largest firms,2002,61,2765247,92.4,274061,69456,6578
0100000US,,United States,52413,Reinsurance carriers,001,All firms,2002,889,34182779,100.0,2244539,662053,27901
0100000US,,United States,52413,Reinsurance carriers,804,4 largest firms,2002,333,12187022,35.7,784742,183425,11552
0100000US,,United States,52413,Reinsurance carriers,808,8 largest firms,2002,363,18149871,53.1,1220269,341220,15108
0100000US,,United States,52413,Reinsurance carriers,820,20 largest firms,2002,481,27495130,80.4,1534059,432748,18821
0100000US,,United States,52413,Reinsurance carriers,850,50 largest firms,2002,629,33128390,96.9,2088361,621827,25151
0100000US,,United States,524130,Reinsurance carriers,001,All firms,2002,889,34182779,100.0,2244539,662053,27901
0100000US,,United States,524130,Reinsurance carriers,804,4 largest firms,2002,333,12187022,35.7,784742,183425,11552
0100000US,,United States,524130,Reinsurance carriers,808,8 largest firms,2002,363,18149871,53.1,1220269,341220,15108
0100000US,,United States,524130,Reinsurance carriers,820,20 largest firms,2002,481,27495130,80.4,1534059,432748,18821
0100000US,,United States,524130,Reinsurance carriers,850,50 largest firms,2002,629,33128390,96.9,2088361,621827,25151
0100000US,,United States,5242,"Agencies, brokerages, and other insurance related activities",001,All firms,2002,138062,106737257,100.0,37075982,8918480,827660
0100000US,,United States,5242,"Agencies, brokerages, and other insurance related activities",804,4 largest firms,2002,1075,8998826,8.4,3613006,901450,53567
0100000US,,United States,5242,"Agencies, brokerages, and other insurance related activities",808,8 largest firms,2002,1530,13265819,12.4,4577921,1140138,73519
0100000US,,United States,5242,"Agencies, brokerages, and other insurance related activities",820,20 largest firms,2002,2430,19863468,18.6,6982126,1780051,120918
0100000US,,United States,5242,"Agencies, brokerages, and other insurance related activities",850,50 largest firms,2002,3239,26490302,24.8,8493806,2197833,146639
0100000US,,United States,52421,Insurance agencies and brokerages,001,All firms,2002,125868,80900667,100.0,28218474,6727872,627346
0100000US,,United States,52421,Insurance agencies and brokerages,804,4 largest firms,2002,793,8008188,9.9,2987435,742456,43460
0100000US,,United States,52421,Insurance agencies and brokerages,808,8 largest firms,2002,1054,10849000,13.4,3873404,937644,59662
0100000US,,United States,52421,Insurance agencies and brokerages,820,20 largest firms,2002,1694,14761916,18.2,5393163,1382855,79473
0100000US,,United States,52421,Insurance agencies and brokerages,850,50 largest firms,2002,2069,18331598,22.7,6560703,1690071,94887
0100000US,,United States,524210,Insurance agencies and brokerages,001,All firms,2002,125868,80900667,100.0,28218474,6727872,627346
0100000US,,United States,524210,Insurance agencies and brokerages,804,4 largest firms,2002,793,8008188,9.9,2987435,742456,43460
0100000US,,United States,524210,Insurance agencies and brokerages,808,8 largest firms,2002,1054,10849000,13.4,3873404,937644,59662
0100000US,,United States,524210,Insurance agencies and brokerages,820,20 largest firms,2002,1694,14761916,18.2,5393163,1382855,79473
0100000US,,United States,524210,Insurance agencies and brokerages,850,50 largest firms,2002,2069,18331598,22.7,6560703,1690071,94887
0100000US,,United States,52429,Other insurance related activities,001,All firms,2002,12194,25836590,100.0,8857508,2190608,200314
0100000US,,United States,52429,Other insurance related activities,804,4 largest firms,2002,103,3084796,11.9,800820,214042,15148
0100000US,,United States,52429,Other insurance related activities,808,8 largest firms,2002,686,5224402,20.2,1691193,440257,35668
0100000US,,United States,52429,Other insurance related activities,820,20 largest firms,2002,1265,9043530,35.0,2413114,623959,52468
0100000US,,United States,52429,Other insurance related activities,850,50 largest firms,2002,1692,12410868,48.0,3371378,879968,72734
0100000US,,United States,524291,Claims adjusting,001,All firms,2002,5108,4168962,100.0,1851382,463714,39782
0100000US,,United States,524291,Claims adjusting,804,4 largest firms,2002,514,1171799,28.1,546096,155279,10729
0100000US,,United States,524291,Claims adjusting,808,8 largest firms,2002,672,1463660,35.1,677720,183164,12533
0100000US,,United States,524291,Claims adjusting,820,20 largest firms,2002,964,1833552,44.0,849178,224868,15570
0100000US,,United States,524291,Claims adjusting,850,50 largest firms,2002,1126,2282443,54.7,1028322,269319,19295
0100000US,,United States,524292,Third party administration of insurance and pension funds,001,All firms,2002,5108,18098102,100.0,5837492,1438052,135704
0100000US,,United States,524292,Third party administration of insurance and pension funds,804,4 largest firms,2002,72,2574361,14.2,737952,199974,16765
0100000US,,United States,524292,Third party administration of insurance and pension funds,808,8 largest firms,2002,251,4396824,24.3,1132593,302544,25910
0100000US,,United States,524292,Third party administration of insurance and pension funds,820,20 largest firms,2002,581,7069458,39.1,1587858,417296,37045
0100000US,,United States,524292,Third party administration of insurance and pension funds,850,50 largest firms,2002,824,9620117,53.2,2318943,596537,54379
0100000US,,United States,524298,All other insurance related activities,001,All firms,2002,1978,3569526,100.0,1168634,288842,24828
0100000US,,United States,524298,All other insurance related activities,804,4 largest firms,2002,105,1801495,50.5,486774,129053,8551
0100000US,,United States,524298,All other insurance related activities,808,8 largest firms,2002,214,2010442,56.3,574016,150280,11206
0100000US,,United States,524298,All other insurance related activities,820,20 largest firms,2002,248,2282056,63.9,675419,173188,13745
0100000US,,United States,524298,All other insurance related activities,850,50 largest firms,2002,295,2634178,73.8,801263,203611,16267
0100000US,,United States,525,"Funds, trusts, and other financial vehicles",001,All firms,2002,1912,22873655,100.0,1282922,347039,18696
0100000US,,United States,525,"Funds, trusts, and other financial vehicles",804,4 largest firms,2002,31,5579437,24.4,145782,46616,1521
0100000US,,United States,525,"Funds, trusts, and other financial vehicles",808,8 largest firms,2002,292,7920369,34.6,260684,76924,3839
0100000US,,United States,525,"Funds, trusts, and other financial vehicles",820,20 largest firms,2002,397,13029047,57.0,484225,141813,5966
0100000US,,United States,525,"Funds, trusts, and other financial vehicles",850,50 largest firms,2002,934,18283986,79.9,884216,239180,11302
0100000US,,United States,5259,Other investment pools and funds,001,All firms,2002,1912,22873655,100.0,1282922,347039,18696
0100000US,,United States,5259,Other investment pools and funds,804,4 largest firms,2002,31,5579437,24.4,145782,46616,1521
0100000US,,United States,5259,Other investment pools and funds,808,8 largest firms,2002,292,7920369,34.6,260684,76924,3839
0100000US,,United States,5259,Other investment pools and funds,820,20 largest firms,2002,397,13029047,57.0,484225,141813,5966
0100000US,,United States,5259,Other investment pools and funds,850,50 largest firms,2002,934,18283986,79.9,884216,239180,11302
0100000US,,United States,52593,Real estate investment trust,001,All firms,2002,1912,22873655,100.0,1282922,347039,18696
0100000US,,United States,52593,Real estate investment trust,804,4 largest firms,2002,31,5579437,24.4,145782,46616,1521
0100000US,,United States,52593,Real estate investment trust,808,8 largest firms,2002,292,7920369,34.6,260684,76924,3839
0100000US,,United States,52593,Real estate investment trust,820,20 largest firms,2002,397,13029047,57.0,484225,141813,5966
0100000US,,United States,52593,Real estate investment trust,850,50 largest firms,2002,934,18283986,79.9,884216,239180,11302
0100000US,,United States,525930,Real estate investment trust,001,All firms,2002,1912,22873655,100.0,1282922,347039,18696
0100000US,,United States,525930,Real estate investment trust,804,4 largest firms,2002,31,5579437,24.4,145782,46616,1521
0100000US,,United States,525930,Real estate investment trust,808,8 largest firms,2002,292,7920369,34.6,260684,76924,3839
0100000US,,United States,525930,Real estate investment trust,820,20 largest firms,2002,397,13029047,57.0,484225,141813,5966
0100000US,,United States,525930,Real estate investment trust,850,50 largest firms,2002,934,18283986,79.9,884216,239180,11302
